source,pid,context,cond,tcr_present,pep_len,toGIG,toDRG,file,to_cognate,to_other,crossed,fpocket_pos,fpocket_dist,bpocket_pos,bpocket_dist,f_seated,b_seated,register,threading,occ_cognate,occ_crossed,class_300Kext,class_370K
denovo30,6AMU,withTCR,tcr2,True,10,7.579,6.986,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_1.pdb,6.986,7.579,False,8.0,7.76,1.0,9.11,False,False,off,forward,False,False,neither,neither
denovo30,6AMU,withTCR,tcr2,True,10,14.487,15.25,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_2.pdb,15.25,14.487,False,2.0,10.43,8.0,5.41,False,True,off,reverse,False,False,neither,neither
denovo30,6AMU,withTCR,tcr2,True,10,6.369,5.769,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_3.pdb,5.769,6.369,False,9.0,7.81,1.0,6.65,False,True,off,forward,False,False,neither,neither
denovo30,6AMU,withTCR,tcr2,True,10,6.134,5.497,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_4.pdb,5.497,6.134,False,8.0,7.35,1.0,4.09,False,True,off,forward,False,False,neither,neither
denovo30,6AMU,withTCR,tcr2,True,10,12.958,13.398,outputs/rfd_denovo30/pdb/6AMU_withTCR_tcr2_5.pdb,13.398,12.958,False,3.0,6.41,10.0,8.69,True,False,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k14,True,10,15.311,16.021,outputs/rfd_maxcond/pdb/6AM5_k14_0.pdb,15.311,16.021,False,2.0,5.9,9.0,5.22,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.034,16.661,outputs/rfd_maxcond/pdb/6AM5_k18_0.pdb,16.034,16.661,False,2.0,6.99,8.0,5.69,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,6.843,6.384,outputs/rfd_maxcond/pdb/6AM5_k18_1.pdb,6.843,6.384,False,8.0,6.79,1.0,8.96,False,False,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.484,3.628,outputs/rfd_maxcond/pdb/6AM5_k18_10.pdb,4.484,3.628,False,8.0,8.17,1.0,4.37,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.405,15.099,outputs/rfd_maxcond/pdb/6AM5_k18_100.pdb,14.405,15.099,False,1.0,8.78,8.0,4.58,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,13.626,14.343,outputs/rfd_maxcond/pdb/6AM5_k18_101.pdb,13.626,14.343,False,2.0,7.91,9.0,5.49,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.575,4.007,outputs/rfd_maxcond/pdb/6AM5_k18_102.pdb,4.575,4.007,False,9.0,5.7,3.0,7.85,True,False,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.079,15.728,outputs/rfd_maxcond/pdb/6AM5_k18_103.pdb,15.079,15.728,False,1.0,5.19,8.0,4.98,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.674,16.361,outputs/rfd_maxcond/pdb/6AM5_k18_104.pdb,15.674,16.361,False,2.0,9.93,9.0,5.23,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.424,15.007,outputs/rfd_maxcond/pdb/6AM5_k18_105.pdb,14.424,15.007,False,2.0,9.84,9.0,4.93,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.771,17.227,outputs/rfd_maxcond/pdb/6AM5_k18_106.pdb,16.771,17.227,False,4.0,8.39,9.0,5.84,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.068,14.719,outputs/rfd_maxcond/pdb/6AM5_k18_107.pdb,14.068,14.719,False,2.0,5.45,10.0,4.2,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.394,15.038,outputs/rfd_maxcond/pdb/6AM5_k18_108.pdb,14.394,15.038,False,1.0,6.41,9.0,5.24,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.172,2.066,outputs/rfd_maxcond/pdb/6AM5_k18_109.pdb,3.172,2.066,True,9.0,5.01,2.0,4.59,True,True,DRG,forward,False,True,neither,DRG
maxcond,6AM5,withTCR,k18,True,10,6.446,5.617,outputs/rfd_maxcond/pdb/6AM5_k18_11.pdb,6.446,5.617,False,9.0,9.77,2.0,7.52,False,False,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.724,4.098,outputs/rfd_maxcond/pdb/6AM5_k18_110.pdb,4.724,4.098,False,8.0,6.34,2.0,5.0,True,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.31,16.001,outputs/rfd_maxcond/pdb/6AM5_k18_111.pdb,15.31,16.001,False,2.0,6.75,9.0,4.49,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.958,3.716,outputs/rfd_maxcond/pdb/6AM5_k18_112.pdb,2.958,3.716,False,10.0,7.52,2.0,4.75,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,7.883,6.786,outputs/rfd_maxcond/pdb/6AM5_k18_113.pdb,7.883,6.786,False,7.0,6.68,1.0,5.8,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.425,16.113,outputs/rfd_maxcond/pdb/6AM5_k18_114.pdb,15.425,16.113,False,1.0,4.95,8.0,5.22,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.716,3.864,outputs/rfd_maxcond/pdb/6AM5_k18_115.pdb,3.716,3.864,False,10.0,9.7,2.0,4.46,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.618,15.424,outputs/rfd_maxcond/pdb/6AM5_k18_116.pdb,14.618,15.424,False,1.0,3.84,8.0,4.96,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,17.261,17.659,outputs/rfd_maxcond/pdb/6AM5_k18_117.pdb,17.261,17.659,False,5.0,10.47,10.0,7.66,False,False,off,ambiguous,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.466,3.768,outputs/rfd_maxcond/pdb/6AM5_k18_118.pdb,4.466,3.768,False,9.0,8.07,2.0,5.96,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.967,16.491,outputs/rfd_maxcond/pdb/6AM5_k18_119.pdb,15.967,16.491,False,1.0,7.33,9.0,5.79,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.704,2.065,outputs/rfd_maxcond/pdb/6AM5_k18_12.pdb,2.704,2.065,True,9.0,6.49,2.0,5.02,True,True,DRG,forward,False,True,neither,DRG
maxcond,6AM5,withTCR,k18,True,10,14.592,15.393,outputs/rfd_maxcond/pdb/6AM5_k18_120.pdb,14.592,15.393,False,1.0,8.02,9.0,4.06,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,5.505,4.628,outputs/rfd_maxcond/pdb/6AM5_k18_121.pdb,5.505,4.628,False,8.0,7.11,1.0,4.16,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,13.073,13.869,outputs/rfd_maxcond/pdb/6AM5_k18_122.pdb,13.073,13.869,False,1.0,9.98,8.0,4.5,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.966,2.71,outputs/rfd_maxcond/pdb/6AM5_k18_123.pdb,3.966,2.71,False,8.0,9.29,2.0,5.9,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.143,4.06,outputs/rfd_maxcond/pdb/6AM5_k18_124.pdb,4.143,4.06,False,9.0,10.49,2.0,6.52,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.842,3.455,outputs/rfd_maxcond/pdb/6AM5_k18_125.pdb,3.842,3.455,False,9.0,5.91,2.0,4.58,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,12.966,13.777,outputs/rfd_maxcond/pdb/6AM5_k18_126.pdb,12.966,13.777,False,1.0,5.77,9.0,4.36,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,5.563,5.006,outputs/rfd_maxcond/pdb/6AM5_k18_127.pdb,5.563,5.006,False,9.0,7.73,1.0,6.51,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.23,15.801,outputs/rfd_maxcond/pdb/6AM5_k18_128.pdb,15.23,15.801,False,2.0,5.03,9.0,4.4,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.276,3.366,outputs/rfd_maxcond/pdb/6AM5_k18_129.pdb,2.276,3.366,False,10.0,7.3,2.0,4.48,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,5.122,4.258,outputs/rfd_maxcond/pdb/6AM5_k18_13.pdb,5.122,4.258,False,9.0,8.42,2.0,5.19,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.578,5.159,outputs/rfd_maxcond/pdb/6AM5_k18_130.pdb,4.578,5.159,False,10.0,8.57,3.0,4.99,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.393,15.952,outputs/rfd_maxcond/pdb/6AM5_k18_131.pdb,15.393,15.952,False,3.0,9.29,10.0,4.39,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,13.78,14.502,outputs/rfd_maxcond/pdb/6AM5_k18_132.pdb,13.78,14.502,False,1.0,5.23,9.0,3.94,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,13.502,14.23,outputs/rfd_maxcond/pdb/6AM5_k18_133.pdb,13.502,14.23,False,1.0,4.89,9.0,4.35,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.7,2.855,outputs/rfd_maxcond/pdb/6AM5_k18_134.pdb,2.7,2.855,False,10.0,4.8,2.0,4.29,True,True,GIG,forward,True,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.976,15.588,outputs/rfd_maxcond/pdb/6AM5_k18_135.pdb,14.976,15.588,False,2.0,9.51,9.0,5.29,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.253,15.858,outputs/rfd_maxcond/pdb/6AM5_k18_136.pdb,15.253,15.858,False,1.0,8.73,9.0,5.12,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.459,2.636,outputs/rfd_maxcond/pdb/6AM5_k18_137.pdb,3.459,2.636,False,9.0,5.21,2.0,5.96,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.402,2.244,outputs/rfd_maxcond/pdb/6AM5_k18_138.pdb,3.402,2.244,True,9.0,6.26,2.0,5.28,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.926,3.449,outputs/rfd_maxcond/pdb/6AM5_k18_139.pdb,2.926,3.449,False,10.0,4.88,3.0,5.03,True,True,GIG,forward,True,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.214,3.645,outputs/rfd_maxcond/pdb/6AM5_k18_14.pdb,3.214,3.645,False,10.0,5.93,2.0,3.18,True,True,GIG,forward,True,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.757,15.501,outputs/rfd_maxcond/pdb/6AM5_k18_15.pdb,14.757,15.501,False,4.0,10.78,9.0,4.84,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.831,3.272,outputs/rfd_maxcond/pdb/6AM5_k18_16.pdb,3.831,3.272,False,9.0,6.18,3.0,5.25,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.499,3.676,outputs/rfd_maxcond/pdb/6AM5_k18_17.pdb,3.499,3.676,False,10.0,7.9,3.0,5.05,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.886,3.964,outputs/rfd_maxcond/pdb/6AM5_k18_18.pdb,3.886,3.964,False,10.0,9.44,3.0,5.5,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.708,15.379,outputs/rfd_maxcond/pdb/6AM5_k18_19.pdb,14.708,15.379,False,3.0,6.78,10.0,5.51,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.928,3.803,outputs/rfd_maxcond/pdb/6AM5_k18_2.pdb,3.928,3.803,False,9.0,8.14,2.0,5.51,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.558,15.981,outputs/rfd_maxcond/pdb/6AM5_k18_20.pdb,15.558,15.981,False,3.0,6.47,7.0,8.68,True,False,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.329,14.848,outputs/rfd_maxcond/pdb/6AM5_k18_21.pdb,14.329,14.848,False,2.0,6.83,10.0,5.98,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.399,2.826,outputs/rfd_maxcond/pdb/6AM5_k18_22.pdb,2.399,2.826,False,10.0,5.26,2.0,4.92,True,True,GIG,forward,True,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.944,15.63,outputs/rfd_maxcond/pdb/6AM5_k18_23.pdb,14.944,15.63,False,1.0,6.53,8.0,4.95,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.213,3.347,outputs/rfd_maxcond/pdb/6AM5_k18_24.pdb,4.213,3.347,False,9.0,7.27,2.0,4.87,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.016,16.519,outputs/rfd_maxcond/pdb/6AM5_k18_25.pdb,16.016,16.519,False,3.0,9.56,9.0,4.6,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.697,17.206,outputs/rfd_maxcond/pdb/6AM5_k18_26.pdb,16.697,17.206,False,1.0,9.3,9.0,5.91,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,8.582,7.644,outputs/rfd_maxcond/pdb/6AM5_k18_27.pdb,8.582,7.644,False,7.0,6.58,1.0,6.96,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.587,2.943,outputs/rfd_maxcond/pdb/6AM5_k18_28.pdb,3.587,2.943,False,9.0,5.33,2.0,4.73,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.653,4.055,outputs/rfd_maxcond/pdb/6AM5_k18_29.pdb,4.653,4.055,False,8.0,9.07,2.0,5.4,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.412,3.403,outputs/rfd_maxcond/pdb/6AM5_k18_3.pdb,2.412,3.403,False,10.0,4.53,3.0,4.96,True,True,GIG,forward,True,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.026,4.144,outputs/rfd_maxcond/pdb/6AM5_k18_30.pdb,4.026,4.144,False,7.0,9.89,3.0,5.52,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.658,3.703,outputs/rfd_maxcond/pdb/6AM5_k18_31.pdb,4.658,3.703,False,8.0,5.38,2.0,4.93,True,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,5.966,5.465,outputs/rfd_maxcond/pdb/6AM5_k18_32.pdb,5.966,5.465,False,9.0,9.96,1.0,6.13,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,5.807,4.931,outputs/rfd_maxcond/pdb/6AM5_k18_33.pdb,5.807,4.931,False,8.0,7.34,2.0,6.57,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.619,16.131,outputs/rfd_maxcond/pdb/6AM5_k18_34.pdb,15.619,16.131,False,2.0,4.83,9.0,4.88,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.964,3.93,outputs/rfd_maxcond/pdb/6AM5_k18_35.pdb,4.964,3.93,False,8.0,6.98,2.0,5.88,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.501,2.927,outputs/rfd_maxcond/pdb/6AM5_k18_36.pdb,2.501,2.927,False,10.0,5.07,2.0,4.32,True,True,GIG,forward,True,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,5.56,4.726,outputs/rfd_maxcond/pdb/6AM5_k18_37.pdb,5.56,4.726,False,9.0,7.44,1.0,5.33,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.303,16.779,outputs/rfd_maxcond/pdb/6AM5_k18_38.pdb,16.303,16.779,False,3.0,7.08,9.0,4.26,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.767,3.587,outputs/rfd_maxcond/pdb/6AM5_k18_39.pdb,3.767,3.587,False,10.0,9.36,2.0,5.36,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.995,3.806,outputs/rfd_maxcond/pdb/6AM5_k18_4.pdb,2.995,3.806,False,10.0,9.26,2.0,5.03,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,5.951,4.78,outputs/rfd_maxcond/pdb/6AM5_k18_40.pdb,5.951,4.78,False,8.0,4.77,1.0,6.39,True,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.071,14.839,outputs/rfd_maxcond/pdb/6AM5_k18_41.pdb,14.071,14.839,False,1.0,4.27,9.0,5.41,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.065,3.345,outputs/rfd_maxcond/pdb/6AM5_k18_42.pdb,4.065,3.345,False,9.0,6.05,2.0,6.09,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.039,16.612,outputs/rfd_maxcond/pdb/6AM5_k18_43.pdb,16.039,16.612,False,3.0,8.79,9.0,5.02,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.933,1.853,outputs/rfd_maxcond/pdb/6AM5_k18_44.pdb,2.933,1.853,True,9.0,5.7,2.0,4.75,True,True,DRG,forward,False,True,neither,DRG
maxcond,6AM5,withTCR,k18,True,10,4.46,4.134,outputs/rfd_maxcond/pdb/6AM5_k18_45.pdb,4.46,4.134,False,8.0,8.59,1.0,3.34,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.925,16.508,outputs/rfd_maxcond/pdb/6AM5_k18_46.pdb,15.925,16.508,False,3.0,7.28,9.0,5.83,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.762,3.856,outputs/rfd_maxcond/pdb/6AM5_k18_47.pdb,3.762,3.856,False,10.0,9.83,3.0,5.35,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.749,3.908,outputs/rfd_maxcond/pdb/6AM5_k18_48.pdb,4.749,3.908,False,9.0,6.06,2.0,5.22,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.697,2.998,outputs/rfd_maxcond/pdb/6AM5_k18_49.pdb,3.697,2.998,False,9.0,6.16,3.0,5.26,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.819,15.34,outputs/rfd_maxcond/pdb/6AM5_k18_5.pdb,14.819,15.34,False,3.0,8.2,10.0,5.24,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.505,2.988,outputs/rfd_maxcond/pdb/6AM5_k18_50.pdb,2.505,2.988,False,10.0,5.78,2.0,4.55,True,True,GIG,forward,True,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.516,15.161,outputs/rfd_maxcond/pdb/6AM5_k18_51.pdb,14.516,15.161,False,1.0,5.21,9.0,3.63,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.781,16.553,outputs/rfd_maxcond/pdb/6AM5_k18_52.pdb,15.781,16.553,False,2.0,10.37,7.0,5.33,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.95,4.159,outputs/rfd_maxcond/pdb/6AM5_k18_53.pdb,4.95,4.159,False,8.0,9.54,2.0,5.56,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.844,15.463,outputs/rfd_maxcond/pdb/6AM5_k18_54.pdb,14.844,15.463,False,1.0,5.13,9.0,5.23,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,7.302,6.692,outputs/rfd_maxcond/pdb/6AM5_k18_55.pdb,7.302,6.692,False,8.0,6.46,3.0,8.86,True,False,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,12.934,13.495,outputs/rfd_maxcond/pdb/6AM5_k18_56.pdb,12.934,13.495,False,1.0,8.13,10.0,4.94,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.977,3.405,outputs/rfd_maxcond/pdb/6AM5_k18_57.pdb,3.977,3.405,False,9.0,5.32,2.0,4.79,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.835,2.815,outputs/rfd_maxcond/pdb/6AM5_k18_58.pdb,3.835,2.815,False,9.0,6.22,2.0,5.24,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.531,2.787,outputs/rfd_maxcond/pdb/6AM5_k18_59.pdb,3.531,2.787,False,9.0,6.27,2.0,5.18,True,True,DRG,forward,False,True,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.53,4.067,outputs/rfd_maxcond/pdb/6AM5_k18_6.pdb,4.53,4.067,False,7.0,10.4,2.0,4.75,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.23,15.891,outputs/rfd_maxcond/pdb/6AM5_k18_60.pdb,15.23,15.891,False,1.0,5.83,8.0,4.74,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.454,15.896,outputs/rfd_maxcond/pdb/6AM5_k18_61.pdb,15.454,15.896,False,3.0,9.46,10.0,4.96,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.029,16.725,outputs/rfd_maxcond/pdb/6AM5_k18_62.pdb,16.029,16.725,False,2.0,6.99,8.0,5.35,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.946,15.786,outputs/rfd_maxcond/pdb/6AM5_k18_63.pdb,14.946,15.786,False,1.0,5.55,8.0,4.79,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.345,15.83,outputs/rfd_maxcond/pdb/6AM5_k18_64.pdb,15.345,15.83,False,4.0,7.76,10.0,3.8,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,13.662,14.402,outputs/rfd_maxcond/pdb/6AM5_k18_65.pdb,13.662,14.402,False,1.0,4.21,9.0,5.31,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.003,16.512,outputs/rfd_maxcond/pdb/6AM5_k18_66.pdb,16.003,16.512,False,1.0,9.3,9.0,4.86,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,5.541,4.598,outputs/rfd_maxcond/pdb/6AM5_k18_67.pdb,5.541,4.598,False,8.0,7.37,2.0,6.32,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.747,4.081,outputs/rfd_maxcond/pdb/6AM5_k18_68.pdb,4.747,4.081,False,8.0,8.87,2.0,4.9,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.457,3.304,outputs/rfd_maxcond/pdb/6AM5_k18_69.pdb,2.457,3.304,False,10.0,5.5,2.0,4.31,True,True,GIG,forward,True,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.076,16.572,outputs/rfd_maxcond/pdb/6AM5_k18_7.pdb,16.076,16.572,False,4.0,9.46,9.0,5.44,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.021,15.741,outputs/rfd_maxcond/pdb/6AM5_k18_70.pdb,15.021,15.741,False,2.0,4.86,9.0,4.99,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,2.924,3.014,outputs/rfd_maxcond/pdb/6AM5_k18_71.pdb,2.924,3.014,False,10.0,5.92,2.0,4.69,True,True,GIG,forward,True,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.961,15.843,outputs/rfd_maxcond/pdb/6AM5_k18_72.pdb,14.961,15.843,False,1.0,8.22,7.0,6.38,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,3.825,3.315,outputs/rfd_maxcond/pdb/6AM5_k18_73.pdb,3.825,3.315,False,9.0,7.56,3.0,5.46,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,13.868,14.713,outputs/rfd_maxcond/pdb/6AM5_k18_74.pdb,13.868,14.713,False,1.0,5.5,9.0,4.98,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.066,15.679,outputs/rfd_maxcond/pdb/6AM5_k18_75.pdb,15.066,15.679,False,2.0,6.96,10.0,4.76,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.124,16.771,outputs/rfd_maxcond/pdb/6AM5_k18_76.pdb,16.124,16.771,False,3.0,7.31,8.0,5.2,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,4.226,3.433,outputs/rfd_maxcond/pdb/6AM5_k18_77.pdb,4.226,3.433,False,9.0,7.03,2.0,5.81,False,True,off,forward,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.115,16.652,outputs/rfd_maxcond/pdb/6AM5_k18_78.pdb,16.115,16.652,False,3.0,8.95,9.0,4.86,False,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.768,15.5,outputs/rfd_maxcond/pdb/6AM5_k18_79.pdb,14.768,15.5,False,1.0,4.91,9.0,5.09,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,14.904,15.504,outputs/rfd_maxcond/pdb/6AM5_k18_8.pdb,14.904,15.504,False,1.0,3.56,9.0,4.63,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,17.826,18.186,outputs/rfd_maxcond/pdb/6AM5_k18_80.pdb,17.826,18.186,False,5.0,9.54,10.0,5.4,False,True,off,ambiguous,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.442,15.989,outputs/rfd_maxcond/pdb/6AM5_k18_81.pdb,15.442,15.989,False,2.0,6.39,9.0,3.9,True,True,off,reverse,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,16.235,16.565,outputs/rfd_maxcond/pdb/6AM5_k18_82.pdb,16.235,16.565,False,5.0,9.77,9.0,6.05,False,True,off,ambiguous,False,False,neither,neither
maxcond,6AM5,withTCR,k18,True,10,15.161,15.833,outputs/rfd_maxcond/pdb/6AM5_k18_83.pdb,15.161,15.833,False,2.0,6.58,10.0,5.24,False,True,off,reverse,False,False,neither,neither
